order_id,order_time,delivery_time,app_session_id,delivery_agent_id,restaurant_id,primary_product_id,delivery_fee_paid,payment_mode,sales_quantity,total_price
12825,"2025-04-18 02:49:22","2025-04-18 03:12:22",15094,1137,166,550,49,UPI,2,391
12826,"2024-09-24 21:32:15","2024-09-24 22:24:15",10771,1281,156,3067,25,Cash,5,1297
12827,"2025-01-23 17:28:33","2025-01-23 18:49:33",9472,1071,13,2417,0,Wallet,2,481
12828,"2025-05-11 16:03:41","2025-05-11 17:10:41",14175,1096,163,528,21,Card,4,953
12829,"2024-09-02 05:34:20","2024-09-02 06:29:20",1417,1526,35,4979,48,Card,4,726
12830,"2025-02-01 21:25:43","2025-02-01 22:13:43",9610,1584,220,2912,54,Wallet,1,192
12831,"2025-04-25 21:54:58","2025-04-25 22:22:58",5594,1187,110,3229,0,Card,4,861
12832,"2024-11-03 12:05:05","2024-11-03 13:05:05",18483,1027,141,4748,25,Wallet,5,1199
12833,"2025-06-17 03:08:57","2025-06-17 04:00:57",15785,1335,102,4371,32,Cash,4,742
12834,"2025-03-01 17:31:43","2025-03-01 18:09:43",4417,1814,245,1825,24,UPI,1,252
12835,"2024-11-26 22:18:48","2024-11-26 23:22:48",17681,1247,95,1486,22,Cash,5,1250
12836,"2025-02-28 09:10:48","2025-02-28 09:41:48",16181,1264,7,1529,45,UPI,5,817
12837,"2024-07-21 23:33:10","2024-07-22 00:17:10",7576,1341,195,1495,36,Wallet,5,1020
12838,"2025-06-15 14:37:29","2025-06-15 16:05:29",10202,1184,260,3361,58,Wallet,3,671
12839,"2024-09-06 15:57:21","2024-09-06 17:14:21",6496,1094,263,2488,0,Wallet,2,324
12840,"2024-12-13 05:19:52","2024-12-13 06:14:52",14625,1225,31,396,49,Card,5,1130
12841,"2024-12-13 02:02:57","2024-12-13 02:30:57",7196,1029,276,461,0,Cash,4,1059
12842,"2025-01-14 20:28:06","2025-01-14 21:22:06",9552,1704,185,4903,0,Card,4,1017
12843,"2024-08-15 00:48:43","2024-08-15 01:27:43",14429,1361,253,3045,0,Cash,2,436
12844,"2024-09-28 18:42:19","2024-09-28 19:38:19",19321,1580,32,755,0,Card,2,511
12845,"2024-12-07 21:13:27","2024-12-07 22:43:27",8144,1991,162,2355,0,Cash,3,652
12846,"2025-02-23 04:04:55","2025-02-23 05:24:55",2442,1265,150,3339,24,Cash,3,638
12847,"2025-05-26 19:23:37","2025-05-26 19:50:37",6292,1906,73,392,49,Card,3,653
12848,"2024-10-13 01:22:12","2024-10-13 02:32:12",2497,1700,109,3637,56,Cash,1,188
12849,"2024-12-01 11:01:59","2024-12-01 11:23:59",18570,1509,106,2317,41,Card,5,1138
12850,"2025-03-25 18:03:54","2025-03-25 19:22:54",17046,1780,130,1315,38,UPI,4,1053
12851,"2024-11-04 11:53:34","2024-11-04 13:10:34",9615,1610,17,3913,0,Cash,2,360
12852,"2025-05-19 13:07:11","2025-05-19 14:11:11",15307,1611,77,4621,0,Cash,3,822
12853,"2024-07-18 20:08:02","2024-07-18 20:28:02",12933,1729,70,1091,48,Wallet,4,812
12854,"2025-05-20 17:05:20","2025-05-20 18:22:20",10338,1675,48,4690,29,Cash,3,655
12855,"2025-02-23 15:52:56","2025-02-23 16:48:56",5266,1497,128,2455,45,Wallet,5,1112
12856,"2025-04-09 09:41:29","2025-04-09 10:56:29",61,1261,242,3164,38,Card,3,699
12857,"2025-06-14 04:58:07","2025-06-14 06:21:07",13243,1257,154,2990,20,UPI,5,1207
12858,"2025-03-19 22:33:09","2025-03-19 23:48:09",14837,1836,47,1729,50,Card,4,686
12859,"2025-02-15 10:56:24","2025-02-15 11:37:24",15803,1216,195,4266,0,UPI,3,800
12860,"2025-01-06 20:15:00","2025-01-06 21:23:00",19457,1369,289,1461,0,Card,3,658
12861,"2025-02-11 14:01:56","2025-02-11 15:15:56",13577,1200,153,1987,34,Cash,2,461
12862,"2024-12-28 04:49:02","2024-12-28 06:12:02",17760,1453,33,3550,0,Cash,4,917
12863,"2025-02-16 16:55:05","2025-02-16 18:20:05",8852,1823,173,3973,23,Wallet,3,689
12864,"2025-05-07 03:48:03","2025-05-07 04:41:03",3224,1612,7,604,0,Cash,1,246
12865,"2024-07-17 17:47:17","2024-07-17 19:09:17",19742,1189,251,960,43,Cash,4,861
12866,"2024-07-22 02:20:53","2024-07-22 03:26:53",8761,1033,154,4844,24,Card,1,225
12867,"2024-07-17 22:23:00","2024-07-17 23:38:00",2034,1610,138,814,50,Card,1,115
12868,"2024-12-27 16:21:28","2024-12-27 17:47:28",9995,1317,103,2712,30,Card,5,1127
12869,"2025-06-08 18:15:53","2025-06-08 18:53:53",9332,1311,257,529,60,Cash,3,619
12870,"2024-08-17 00:15:07","2024-08-17 01:07:07",15989,1946,39,202,0,UPI,1,239
12871,"2025-04-02 23:16:50","2025-04-03 00:09:50",14299,1398,142,1169,28,UPI,3,786
12872,"2025-01-27 06:21:58","2025-01-27 07:30:58",2050,1897,54,1069,34,UPI,2,498
12873,"2024-08-12 06:04:51","2024-08-12 06:35:51",6226,1871,194,1291,0,UPI,4,960
12874,"2024-08-31 04:09:35","2024-08-31 05:15:35",18339,1003,270,1373,0,Wallet,4,851
12875,"2025-05-14 16:06:33","2025-05-14 17:18:33",5029,1570,179,1154,58,Wallet,3,618
12876,"2025-05-30 15:44:43","2025-05-30 16:28:43",15506,1990,201,124,54,Cash,5,1251
12877,"2024-07-22 22:57:38","2024-07-23 00:12:38",11450,1302,72,1702,56,UPI,3,529
12878,"2024-11-08 07:44:23","2024-11-08 09:04:23",2471,1679,166,2382,31,Wallet,5,887
12879,"2024-10-23 03:47:39","2024-10-23 04:54:39",7920,1520,149,2958,42,Wallet,5,1144
12880,"2025-04-24 11:42:48","2025-04-24 13:02:48",15459,1477,106,282,0,UPI,4,943
12881,"2025-06-05 09:44:44","2025-06-05 10:28:44",10777,1880,155,1986,57,Cash,2,434
12882,"2025-05-04 15:51:52","2025-05-04 16:49:52",16282,1480,13,3984,24,Card,5,1218
12883,"2024-11-10 10:44:57","2024-11-10 11:50:57",9801,1036,68,1121,58,UPI,4,969
12884,"2025-01-11 20:08:20","2025-01-11 21:24:20",3303,1416,293,1399,38,Wallet,4,617
12885,"2025-02-13 20:55:06","2025-02-13 22:07:06",16445,1462,65,1419,49,Cash,4,1014
12886,"2024-07-01 22:21:48","2024-07-01 22:46:48",14919,1670,10,2307,48,Wallet,3,787
12887,"2024-10-03 22:35:21","2024-10-03 23:03:21",4920,1274,193,866,29,Cash,3,631
12888,"2024-07-21 08:40:35","2024-07-21 10:00:35",4664,1952,190,1871,23,UPI,3,616
12889,"2025-03-01 20:44:35","2025-03-01 21:29:35",19277,1985,168,920,21,Cash,2,369
12890,"2025-05-20 22:41:26","2025-05-20 23:40:26",7561,1579,212,4273,0,Cash,2,458
12891,"2025-03-10 17:59:18","2025-03-10 19:21:18",10463,1148,119,4082,42,Wallet,4,902
12892,"2025-01-21 06:23:32","2025-01-21 06:47:32",4375,1195,23,3085,0,UPI,5,1159
12893,"2024-07-14 15:17:27","2024-07-14 16:05:27",8009,1681,253,4885,25,UPI,3,760
12894,"2024-11-06 07:51:14","2024-11-06 08:29:14",4168,1324,57,1929,0,UPI,5,1028
12895,"2024-12-14 15:44:39","2024-12-14 16:40:39",7714,1461,155,4386,49,Card,1,157
12896,"2025-03-04 21:02:05","2025-03-04 22:04:05",7385,1531,213,1936,21,Wallet,2,392
12897,"2025-05-23 15:47:01","2025-05-23 16:16:01",13629,1786,296,4734,53,Card,4,811
12898,"2024-07-21 13:12:30","2024-07-21 13:58:30",9758,1258,244,1628,21,Wallet,3,520
12899,"2025-04-12 13:48:55","2025-04-12 14:08:55",5232,1110,93,2848,55,Card,5,1031
12900,"2024-07-29 12:58:23","2024-07-29 13:55:23",15911,1872,57,4705,0,Cash,2,329
12901,"2025-06-26 15:40:09","2025-06-26 16:19:09",3313,1511,180,3795,0,Card,3,715
12902,"2024-12-08 23:55:30","2024-12-09 00:15:30",19155,1379,243,4895,26,Card,3,715
12903,"2024-12-16 18:37:16","2024-12-16 19:57:16",19589,1964,22,1129,56,Cash,5,1300
12904,"2024-10-16 01:13:33","2024-10-16 01:33:33",3625,1482,220,1681,57,Wallet,3,702
12905,"2024-11-22 14:02:23","2024-11-22 15:03:23",12224,1365,197,703,59,Cash,5,1133
12906,"2025-04-05 23:16:20","2025-04-05 23:48:20",12076,1025,51,926,24,UPI,2,518
12907,"2024-11-12 06:19:14","2024-11-12 07:11:14",17600,1158,68,4686,59,Cash,1,229
12908,"2025-04-07 09:06:47","2025-04-07 10:24:47",1508,1677,252,959,28,UPI,1,279
12909,"2025-06-18 18:41:24","2025-06-18 19:42:24",10279,1970,261,4404,0,Cash,4,1177
12910,"2024-10-20 20:06:39","2024-10-20 21:02:39",6584,1193,53,3969,0,UPI,5,921
12911,"2025-01-13 17:33:39","2025-01-13 18:53:39",11712,1518,109,3637,0,Wallet,2,436
12912,"2024-11-10 05:06:00","2024-11-10 05:46:00",1322,1721,2,4199,56,Card,4,890
12913,"2025-03-30 11:47:55","2025-03-30 12:14:55",10921,1642,230,4570,32,Wallet,4,924
12914,"2024-11-28 18:33:32","2024-11-28 19:22:32",8810,1234,269,1098,0,Card,2,347
12915,"2025-01-20 08:05:48","2025-01-20 08:48:48",18750,1489,149,491,0,UPI,3,651
12916,"2025-01-06 18:25:37","2025-01-06 19:16:37",19966,1125,255,1654,0,Cash,3,653
12917,"2024-10-04 08:13:57","2024-10-04 08:37:57",1080,1500,158,3096,49,Card,1,220
12918,"2025-01-14 07:06:56","2025-01-14 07:42:56",17327,1968,88,1769,0,UPI,3,689
12919,"2024-12-14 09:37:19","2024-12-14 10:21:19",69,1283,290,3004,56,Wallet,2,312
12920,"2024-10-10 07:42:34","2024-10-10 08:33:34",1256,1342,256,835,34,Cash,4,856
12921,"2025-02-09 16:05:34","2025-02-09 17:03:34",383,1760,130,635,29,UPI,2,374
12922,"2024-10-06 21:43:43","2024-10-06 22:44:43",290,1817,139,1884,0,Card,4,709
12923,"2024-10-22 01:35:55","2024-10-22 02:21:55",9912,1734,262,4991,0,UPI,2,436
12924,"2025-06-27 08:18:15","2025-06-27 09:24:15",6216,1180,44,3810,34,Wallet,1,264
12925,"2024-09-06 20:17:48","2024-09-06 20:54:48",18314,1365,83,2759,58,UPI,1,264
12926,"2025-02-03 12:53:49","2025-02-03 13:15:49",8671,1376,8,2993,45,Card,1,231
12927,"2024-09-11 11:43:11","2024-09-11 12:33:11",13727,1350,212,2184,24,UPI,3,711
12928,"2025-02-07 22:42:24","2025-02-07 23:49:24",11678,1963,61,2819,43,Wallet,3,703
12929,"2024-07-04 06:27:24","2024-07-04 07:06:24",19341,1576,89,3156,38,Wallet,4,984
12930,"2025-01-27 10:12:08","2025-01-27 10:36:08",195,1733,106,172,46,Cash,2,343
12931,"2025-06-18 05:38:43","2025-06-18 06:43:43",19663,1615,121,2741,49,Card,2,485
12932,"2025-05-09 00:41:39","2025-05-09 02:11:39",7262,1238,94,1435,29,Card,4,966
12933,"2024-10-01 14:28:54","2024-10-01 15:09:54",11197,1412,257,529,34,Card,3,675
12934,"2024-09-28 12:25:39","2024-09-28 13:36:39",11833,1087,109,1361,54,Wallet,5,923
12935,"2025-05-25 07:59:59","2025-05-25 08:57:59",2510,1485,276,2418,21,Card,2,513
12936,"2024-11-16 16:05:30","2024-11-16 17:31:30",15277,1117,66,4881,30,Wallet,1,274
12937,"2025-01-29 13:27:43","2025-01-29 14:23:43",1127,1105,235,2078,36,UPI,4,849
12938,"2025-05-10 22:46:09","2025-05-10 23:36:09",19700,1550,145,2092,34,Card,4,1100
12939,"2025-06-16 01:17:31","2025-06-16 01:39:31",4639,1252,227,2411,31,Wallet,2,452
12940,"2024-07-09 14:46:46","2024-07-09 15:26:46",1083,1467,46,2444,47,Wallet,4,805
12941,"2025-05-31 10:11:22","2025-05-31 11:41:22",2759,1018,179,2340,24,UPI,3,694
12942,"2025-01-25 05:52:01","2025-01-25 06:55:01",15174,1560,188,1207,41,Cash,3,493
12943,"2025-04-10 18:47:31","2025-04-10 20:11:31",8286,1827,293,2939,31,UPI,1,158
12944,"2025-02-22 07:06:42","2025-02-22 08:03:42",14323,1793,266,4441,40,Card,1,273
12945,"2025-02-26 21:32:55","2025-02-26 22:17:55",19003,1361,87,3627,0,Card,3,854
12946,"2025-04-21 16:23:32","2025-04-21 17:20:32",5287,1847,127,1274,38,UPI,4,1059
12947,"2024-07-26 14:44:50","2024-07-26 16:14:50",14582,1304,234,1143,0,Cash,5,1306
12948,"2024-12-29 12:23:22","2024-12-29 12:50:22",2779,1757,134,3225,39,UPI,3,641
12949,"2025-02-28 20:50:23","2025-02-28 22:08:23",17617,1875,116,565,45,Cash,5,1088
12950,"2025-03-31 20:21:20","2025-03-31 21:50:20",4825,1295,181,4293,20,Wallet,1,198
12951,"2024-07-29 00:34:45","2024-07-29 01:24:45",11812,1970,130,206,20,Card,1,278
12952,"2024-10-06 16:29:50","2024-10-06 17:29:50",14964,1598,109,794,20,UPI,2,519
12953,"2025-01-15 23:48:10","2025-01-16 00:50:10",11732,1710,46,4824,33,Cash,1,294
12954,"2025-02-12 22:11:04","2025-02-12 22:38:04",15485,1028,77,85,46,Wallet,5,1062
12955,"2024-08-27 05:29:07","2024-08-27 06:54:07",17749,1117,166,101,0,Cash,5,908
12956,"2024-12-23 14:01:00","2024-12-23 14:43:00",11332,1530,228,2407,51,Cash,5,1301
12957,"2024-07-29 06:05:57","2024-07-29 07:14:57",9779,1666,294,841,0,Wallet,2,483
12958,"2025-04-18 14:40:57","2025-04-18 16:00:57",2308,1909,290,3162,50,Wallet,1,179
12959,"2024-11-16 00:29:33","2024-11-16 01:43:33",12126,1728,175,2640,32,Card,1,123
12960,"2024-08-23 23:40:26","2024-08-24 00:08:26",9962,1237,70,1365,54,Wallet,5,1008
12961,"2025-02-11 03:03:50","2025-02-11 03:50:50",2056,1581,132,4963,55,Wallet,3,786
12962,"2024-08-22 22:17:17","2024-08-22 23:16:17",982,1790,285,4190,43,Wallet,3,747
12963,"2025-05-15 09:47:09","2025-05-15 11:10:09",5533,1607,11,294,59,Wallet,3,697
12964,"2024-07-03 09:25:22","2024-07-03 09:45:22",10401,1338,292,3295,0,Wallet,1,218
12965,"2025-06-01 01:52:44","2025-06-01 03:22:44",13718,1479,250,3073,55,Wallet,2,498
12966,"2024-09-30 12:31:04","2024-09-30 13:58:04",8280,1819,28,4608,52,Cash,1,190
12967,"2025-05-02 08:49:41","2025-05-02 10:02:41",17206,1878,172,2033,0,Wallet,5,1259
12968,"2025-04-26 08:55:49","2025-04-26 10:13:49",18599,1897,133,495,27,Card,4,957
12969,"2025-04-12 04:25:49","2025-04-12 05:14:49",4499,1145,138,4921,43,Cash,2,564
12970,"2025-03-19 01:03:11","2025-03-19 01:56:11",7721,1462,50,4025,29,UPI,3,710
12971,"2025-02-22 15:21:38","2025-02-22 16:15:38",17937,1176,237,3321,43,Wallet,1,208
12972,"2025-04-10 01:58:19","2025-04-10 03:13:19",10149,1215,265,2723,38,Card,3,600
12973,"2025-03-23 10:38:10","2025-03-23 11:32:10",6495,1884,291,3231,21,Cash,3,596
12974,"2025-05-14 04:23:57","2025-05-14 04:52:57",12697,1742,116,2731,30,UPI,3,576
12975,"2025-05-07 08:45:41","2025-05-07 09:52:41",13855,1836,264,3178,0,Wallet,4,865
12976,"2025-05-18 00:00:28","2025-05-18 00:34:28",2069,1071,53,4241,0,Cash,5,1075
12977,"2025-06-17 15:42:09","2025-06-17 16:36:09",18407,1044,105,1344,27,Cash,1,214
12978,"2024-09-14 17:48:19","2024-09-14 18:09:19",10542,1953,247,4103,20,Wallet,1,119
12979,"2024-09-11 21:55:19","2024-09-11 23:06:19",9537,1262,241,1533,32,UPI,2,383
12980,"2025-06-14 17:45:06","2025-06-14 18:50:06",6876,1846,229,2944,26,Wallet,3,709
12981,"2024-11-06 06:16:23","2024-11-06 06:54:23",7286,1750,174,2745,60,UPI,2,309
12982,"2025-04-18 19:03:28","2025-04-18 20:07:28",1727,1992,280,3613,48,Wallet,5,1291
12983,"2025-04-27 09:19:57","2025-04-27 09:41:57",5083,1914,108,2606,56,UPI,4,686
12984,"2025-03-21 19:34:25","2025-03-21 20:31:25",16839,1749,230,1239,59,Card,4,867
12985,"2024-10-25 03:59:35","2024-10-25 05:10:35",2072,1801,97,1515,42,Card,3,655
12986,"2024-12-08 07:39:17","2024-12-08 09:08:17",7463,1891,179,2845,60,Wallet,5,1093
12987,"2025-01-19 20:28:26","2025-01-19 21:51:26",11931,1433,188,3378,21,Cash,3,541
12988,"2024-10-16 00:18:44","2024-10-16 00:42:44",9188,1677,283,440,0,UPI,2,431
12989,"2024-12-28 11:12:27","2024-12-28 11:49:27",8357,1286,283,3233,37,Card,5,975
12990,"2024-08-17 06:52:59","2024-08-17 08:03:59",7049,1854,13,3560,56,UPI,2,434
12991,"2024-11-12 22:45:03","2024-11-12 23:45:03",8784,1439,40,1883,47,Cash,3,641
12992,"2024-09-08 09:15:13","2024-09-08 10:14:13",4668,1336,208,2426,0,Wallet,2,226
12993,"2024-09-26 16:14:14","2024-09-26 16:38:14",15499,1380,233,92,42,UPI,3,641
12994,"2024-08-24 14:48:08","2024-08-24 15:53:08",5487,1801,34,1406,51,Cash,4,826
12995,"2024-08-15 19:11:23","2024-08-15 20:37:23",4795,1448,159,1627,51,Card,5,1372
12996,"2025-06-04 01:57:31","2025-06-04 03:03:31",754,1225,221,56,31,Cash,3,743
12997,"2025-01-11 16:16:23","2025-01-11 17:36:23",3649,1216,40,3087,59,Cash,2,420
12998,"2025-05-23 15:02:08","2025-05-23 16:22:08",2452,1070,65,479,0,Wallet,1,261
12999,"2025-06-15 10:21:43","2025-06-15 11:22:43",4552,1190,235,1796,51,UPI,2,431
13000,"2024-11-27 10:29:39","2024-11-27 11:49:39",8178,1782,230,4570,0,Wallet,1,258
13001,"2025-04-25 01:38:30","2025-04-25 02:34:30",13690,1952,222,2181,36,Wallet,4,873
13002,"2025-03-18 04:13:13","2025-03-18 04:49:13",14554,1877,52,3817,25,Wallet,4,783
13003,"2024-07-19 14:47:42","2024-07-19 15:31:42",2142,1010,137,3655,58,Wallet,1,155
13004,"2024-09-25 19:55:16","2024-09-25 20:53:16",2194,1645,267,1216,56,Card,4,984
13005,"2024-07-19 19:47:25","2024-07-19 21:17:25",9689,1826,211,4828,58,Wallet,4,875
13006,"2024-12-16 21:05:42","2024-12-16 22:26:42",19399,1363,92,4070,55,UPI,3,723
13007,"2024-07-05 15:39:04","2024-07-05 16:30:04",12045,1183,97,683,0,Wallet,5,1158
13008,"2024-12-01 02:02:49","2024-12-01 03:19:49",6008,1446,216,4001,48,UPI,2,415
13009,"2024-12-04 19:03:51","2024-12-04 20:20:51",1855,1248,201,3018,33,Cash,1,301
13010,"2025-05-02 11:49:00","2025-05-02 12:29:00",9971,1995,22,3089,0,UPI,4,1000
13011,"2024-12-09 16:31:17","2024-12-09 17:50:17",2624,1544,297,3635,20,Wallet,1,311
13012,"2024-09-17 16:05:28","2024-09-17 16:28:28",19871,1817,238,4817,59,Cash,5,1045
13013,"2024-07-12 07:12:28","2024-07-12 07:49:28",10162,1271,209,4197,0,Cash,5,1200
13014,"2025-03-13 12:33:50","2025-03-13 13:50:50",12251,1748,280,3994,0,Cash,4,944
13015,"2024-10-26 05:09:23","2024-10-26 05:35:23",2630,1654,15,3805,0,Wallet,5,984
13016,"2025-05-18 00:53:34","2025-05-18 01:18:34",1926,1688,164,4054,28,Wallet,2,493
13017,"2025-01-11 06:42:38","2025-01-11 07:12:38",13181,1038,173,2498,28,Wallet,1,198
13018,"2025-02-26 00:33:28","2025-02-26 01:36:28",4745,1783,261,397,21,Card,5,1368
13019,"2025-05-19 03:22:41","2025-05-19 04:36:41",1213,1932,139,1253,24,UPI,2,433
13020,"2025-06-16 09:49:09","2025-06-16 10:20:09",11344,1652,159,3599,0,Card,2,473
13021,"2025-03-05 16:00:35","2025-03-05 17:29:35",10247,1595,293,1399,20,Cash,1,137
13022,"2025-05-11 16:01:42","2025-05-11 17:26:42",9872,1152,193,2909,57,UPI,2,416
13023,"2024-11-20 06:43:54","2024-11-20 08:00:54",4335,1490,5,1317,48,UPI,2,540
13024,"2025-06-02 12:11:14","2025-06-02 12:58:14",12904,1520,196,251,40,UPI,2,589
13025,"2025-01-05 21:30:34","2025-01-05 22:26:34",3620,1572,94,415,41,UPI,1,207
13026,"2025-03-07 04:46:57","2025-03-07 05:42:57",12912,1060,108,3296,0,Wallet,5,1038
13027,"2025-04-30 16:01:25","2025-04-30 17:21:25",13419,1789,172,2953,48,Card,5,1238
13028,"2024-12-06 13:37:13","2024-12-06 14:01:13",5923,1629,97,2926,21,Cash,5,853
13029,"2024-09-29 00:08:14","2024-09-29 01:12:14",14474,1090,73,3478,42,Card,3,632
13030,"2025-06-03 11:05:34","2025-06-03 11:28:34",3042,1692,26,4714,0,Wallet,2,520
13031,"2025-01-05 16:44:46","2025-01-05 17:05:46",11820,1110,233,3123,37,Wallet,3,699
13032,"2025-05-05 20:55:08","2025-05-05 22:17:08",3050,1513,282,3926,28,Cash,2,512
13033,"2025-03-28 10:25:10","2025-03-28 11:43:10",18918,1038,285,2032,31,Cash,2,512
13034,"2024-11-11 18:50:15","2024-11-11 19:23:15",10865,1534,238,3823,32,Card,2,497
13035,"2024-10-01 11:49:46","2024-10-01 12:45:46",18817,1255,268,3084,44,UPI,3,563
13036,"2024-10-13 12:39:13","2024-10-13 13:01:13",12564,1806,33,3133,52,Card,2,468
13037,"2025-03-31 14:59:56","2025-03-31 15:57:56",18868,1909,133,4079,52,Wallet,1,227
13038,"2025-01-13 05:24:55","2025-01-13 06:12:55",14570,1853,277,4598,42,Wallet,5,1175
13039,"2025-01-15 21:19:08","2025-01-15 21:55:08",14109,1389,72,4299,33,Card,5,1281
13040,"2025-06-20 06:06:29","2025-06-20 06:53:29",4644,1848,75,245,23,Cash,1,237
13041,"2025-05-04 02:22:57","2025-05-04 03:21:57",17830,1481,136,2359,53,Card,5,1173
13042,"2025-01-01 00:34:05","2025-01-01 01:58:05",2347,1764,180,874,0,Cash,3,612
13043,"2024-10-27 21:32:44","2024-10-27 22:04:44",10298,1244,107,3048,28,Wallet,5,889
13044,"2024-07-23 02:51:20","2024-07-23 03:18:20",12785,1249,146,4870,39,Cash,3,703
13045,"2024-11-29 03:33:06","2024-11-29 04:35:06",4327,1841,72,570,23,Cash,3,584
13046,"2024-12-23 21:09:02","2024-12-23 21:44:02",6312,1522,147,1737,27,Cash,4,651
13047,"2024-09-04 06:59:46","2024-09-04 07:40:46",14946,1082,208,4793,51,Cash,4,1019
13048,"2025-05-23 18:48:33","2025-05-23 19:24:33",1688,1942,249,2219,24,UPI,2,474
13049,"2024-08-11 11:09:12","2024-08-11 12:18:12",12030,1254,242,1829,35,Cash,4,1011
13050,"2025-06-17 17:13:58","2025-06-17 18:01:58",5912,1769,276,2191,32,Card,2,456
13051,"2024-08-20 06:36:11","2024-08-20 07:01:11",15998,1809,236,2549,57,UPI,3,456
13052,"2025-06-12 18:01:35","2025-06-12 18:28:35",9933,1969,276,4713,30,Cash,4,837
13053,"2025-01-09 11:31:34","2025-01-09 12:52:34",3985,1738,137,2947,47,Cash,4,892
13054,"2025-06-02 05:57:50","2025-06-02 07:10:50",1938,1247,166,1328,51,Card,5,1139
13055,"2025-05-05 15:02:12","2025-05-05 16:07:12",16884,1056,166,4924,44,Cash,3,580
13056,"2025-06-07 01:07:33","2025-06-07 01:42:33",3589,1590,91,2279,53,Cash,2,511
13057,"2025-04-23 16:09:57","2025-04-23 17:21:57",2618,1181,173,4374,39,UPI,4,1001
13058,"2024-07-01 06:27:32","2024-07-01 06:54:32",7974,1415,75,2575,0,UPI,2,500
13059,"2025-04-29 01:40:31","2025-04-29 02:29:31",1180,1384,169,1465,53,Card,5,1182
13060,"2024-10-01 21:40:53","2024-10-01 22:13:53",4188,1965,267,4021,0,Card,4,1046
13061,"2025-03-24 16:36:53","2025-03-24 17:43:53",8442,1968,121,1372,48,Cash,4,1031
13062,"2024-10-09 10:18:47","2024-10-09 11:26:47",2516,1802,26,1337,43,Cash,4,846
13063,"2025-05-22 18:38:53","2025-05-22 19:48:53",12760,1132,220,1141,0,Card,3,679
13064,"2024-07-04 09:22:26","2024-07-04 10:29:26",3442,1052,73,1284,37,Card,2,457
13065,"2024-10-29 14:42:01","2024-10-29 15:33:01",13289,1159,180,874,24,Card,4,964
13066,"2024-10-01 11:16:34","2024-10-01 12:46:34",18756,1407,167,2000,48,Card,2,565
13067,"2025-04-28 16:19:08","2025-04-28 17:21:08",5621,1030,99,2084,58,Card,5,1354
13068,"2025-03-31 08:48:14","2025-03-31 09:57:14",9499,1897,77,1611,50,Card,2,465
13069,"2025-06-16 11:57:02","2025-06-16 12:45:02",14300,1408,12,2077,26,Card,1,159
13070,"2025-01-03 08:47:13","2025-01-03 10:02:13",4737,1523,72,674,59,Cash,5,1260
13071,"2025-04-02 22:41:44","2025-04-02 23:38:44",15331,1243,154,120,39,Cash,5,1229
13072,"2025-03-28 08:52:56","2025-03-28 10:03:56",4532,1378,265,4956,45,Card,5,1237
13073,"2024-07-13 09:39:04","2024-07-13 10:12:04",2382,1590,38,2112,34,Cash,4,962
13074,"2025-06-09 12:54:32","2025-06-09 14:16:32",11016,1650,239,3280,34,Cash,3,532
13075,"2024-11-06 03:46:20","2024-11-06 04:56:20",16841,1200,224,677,47,Wallet,2,525
13076,"2024-11-13 23:52:55","2024-11-14 01:18:55",10234,1762,154,120,0,Card,4,876
13077,"2025-05-02 15:50:11","2025-05-02 16:28:11",16293,1143,157,3864,51,Wallet,2,362
13078,"2024-11-08 21:10:04","2024-11-08 21:37:04",13182,1773,229,804,33,Cash,5,1238
13079,"2024-08-10 03:28:18","2024-08-10 03:59:18",1764,1902,258,3188,31,UPI,3,670
13080,"2024-09-25 11:53:56","2024-09-25 12:31:56",19796,1901,190,1873,0,Wallet,4,841
13081,"2025-03-24 22:24:17","2025-03-24 22:59:17",2063,1219,108,4329,59,Cash,1,167
13082,"2025-03-14 19:19:44","2025-03-14 19:48:44",12882,1210,289,4483,52,UPI,2,387
13083,"2024-11-20 06:14:02","2024-11-20 07:36:02",825,1798,233,3390,38,UPI,1,212
13084,"2025-02-01 01:56:27","2025-02-01 03:02:27",19947,1809,286,4340,0,Wallet,5,1110
13085,"2024-09-29 08:20:30","2024-09-29 09:28:30",10461,1083,210,935,28,Card,4,957
13086,"2024-07-27 01:32:15","2024-07-27 02:03:15",4871,1525,67,3841,57,Card,3,596
13087,"2024-08-19 04:54:24","2024-08-19 05:35:24",7012,1198,280,2829,34,Wallet,5,1175
13088,"2024-09-09 01:26:20","2024-09-09 02:41:20",3588,1861,108,3296,45,Wallet,3,633
13089,"2024-12-13 04:54:50","2024-12-13 05:26:50",1175,1366,88,3270,45,UPI,1,141
13090,"2024-09-21 21:06:35","2024-09-21 22:27:35",11094,1513,280,3994,0,Wallet,4,1094
13091,"2025-06-25 09:59:41","2025-06-25 10:33:41",10089,1669,122,3915,54,Cash,4,830
13092,"2025-05-15 15:15:41","2025-05-15 16:36:41",7011,1269,61,3583,42,Cash,5,1207
13093,"2025-01-02 12:46:53","2025-01-02 13:53:53",16245,1268,176,2166,44,Card,3,660
13094,"2025-05-31 19:50:24","2025-05-31 20:25:24",14437,1463,131,152,58,Wallet,2,417
13095,"2025-04-23 00:10:30","2025-04-23 01:23:30",12172,1903,241,1533,26,Cash,5,1116
13096,"2025-01-17 11:14:35","2025-01-17 12:30:35",15573,1675,42,151,48,Wallet,2,616
