app_session_id,created_at,user_id,utm_source,device_type
15160,"2024-08-15 10:37:40",4455,email,desktop
15161,"2025-05-15 15:59:53",3122,notification,mobile
15162,"2024-12-24 18:15:36",1015,google,desktop
15163,"2024-11-22 11:43:43",84,NULL,tablet
15164,"2025-05-25 16:02:10",2189,NULL,mobile
15165,"2025-01-18 01:06:13",2775,instagram,mobile
15166,"2024-10-25 03:08:35",3149,google,mobile
15167,"2024-12-14 15:19:20",4847,NULL,tablet
15168,"2025-02-01 09:39:53",2198,email,mobile
15169,"2025-04-23 14:07:25",3748,NULL,mobile
15170,"2025-01-06 19:36:56",474,NULL,mobile
15171,"2025-06-26 09:11:25",2618,NULL,desktop
15172,"2024-12-10 10:40:11",96,NULL,mobile
15173,"2024-10-15 05:46:29",1932,facebook,mobile
15174,"2025-05-15 14:16:41",3607,NULL,mobile
15175,"2024-07-10 00:28:00",4759,google,desktop
15176,"2025-02-15 17:17:20",75,NULL,desktop
15177,"2025-01-07 22:52:49",2489,NULL,mobile
15178,"2024-08-16 10:56:27",4293,facebook,mobile
15179,"2024-08-30 16:11:17",4834,google,tablet
15180,"2025-06-23 09:43:36",1005,google,tablet
15181,"2025-05-13 07:24:44",1111,NULL,mobile
15182,"2024-08-24 23:12:08",1255,NULL,mobile
15183,"2025-06-06 07:02:49",1090,NULL,mobile
15184,"2024-09-12 21:11:02",1314,notification,mobile
15185,"2024-09-03 00:51:23",3556,NULL,mobile
15186,"2024-08-19 02:46:36",2355,google,tablet
15187,"2024-08-21 23:00:40",4226,NULL,mobile
15188,"2025-03-05 06:32:48",3786,NULL,mobile
15189,"2025-01-10 00:00:04",1473,NULL,mobile
15190,"2025-03-14 06:06:03",781,NULL,mobile
15191,"2024-11-24 09:29:29",2736,NULL,mobile
15192,"2024-11-11 03:29:36",1043,email,tablet
15193,"2024-09-14 22:59:05",4095,google,mobile
15194,"2024-11-08 10:56:24",1234,NULL,mobile
15195,"2025-03-02 08:14:52",2562,NULL,desktop
15196,"2025-01-03 07:50:44",607,notification,mobile
15197,"2024-10-07 10:10:53",3436,google,desktop
15198,"2024-08-11 04:43:08",4814,google,mobile
15199,"2025-06-21 08:05:10",1200,notification,tablet
15200,"2024-11-07 09:19:32",1365,NULL,mobile
15201,"2025-02-26 10:14:11",1866,google,desktop
15202,"2024-09-11 19:44:03",4722,facebook,tablet
15203,"2024-09-02 06:49:45",4294,google,mobile
15204,"2024-12-30 10:55:13",1264,instagram,mobile
15205,"2024-10-16 01:47:54",3295,google,mobile
15206,"2025-06-01 23:51:18",2509,notification,mobile
15207,"2024-10-26 18:42:21",2030,email,mobile
15208,"2025-02-19 04:52:07",4912,instagram,mobile
15209,"2024-11-03 21:46:53",632,NULL,mobile
15210,"2025-02-01 04:47:41",3423,notification,tablet
15211,"2024-10-25 04:40:14",3763,instagram,tablet
15212,"2025-01-22 18:30:37",105,NULL,mobile
15213,"2024-11-28 17:37:32",2829,email,mobile
15214,"2024-10-22 00:40:55",1756,email,mobile
15215,"2025-05-03 06:15:55",670,email,mobile
15216,"2025-04-02 21:37:37",2027,instagram,mobile
15217,"2025-01-09 15:47:30",329,instagram,mobile
15218,"2024-09-26 07:08:31",4385,instagram,mobile
15219,"2025-01-29 04:44:26",776,facebook,mobile
15220,"2024-08-31 15:08:57",793,google,mobile
15221,"2025-02-21 21:36:30",379,NULL,desktop
15222,"2025-01-23 23:39:52",1113,instagram,mobile
15223,"2024-07-14 11:33:11",3097,google,mobile
15224,"2024-11-12 02:32:19",1135,NULL,mobile
15225,"2025-05-02 20:55:09",855,NULL,mobile
15226,"2025-04-09 00:32:25",3121,google,tablet
15227,"2025-02-10 12:07:15",2308,NULL,mobile
15228,"2025-03-14 02:45:10",1490,NULL,mobile
15229,"2025-01-26 12:39:25",611,NULL,desktop
15230,"2024-10-16 14:38:58",3658,NULL,mobile
15231,"2025-02-06 09:47:36",972,email,tablet
15232,"2024-12-10 01:19:11",1229,notification,mobile
15233,"2024-11-21 18:59:09",4541,NULL,mobile
15234,"2025-01-21 02:17:50",1165,instagram,mobile
15235,"2024-10-20 12:03:24",1639,google,mobile
15236,"2024-10-31 14:10:41",2791,NULL,mobile
15237,"2025-02-24 00:04:27",4475,google,desktop
15238,"2025-03-16 07:58:45",3383,NULL,mobile
15239,"2025-05-02 02:38:28",717,NULL,mobile
15240,"2024-08-17 21:15:26",3582,notification,mobile
15241,"2024-10-07 23:34:57",27,NULL,mobile
15242,"2025-03-01 10:33:22",1079,instagram,mobile
15243,"2024-11-02 08:24:13",481,NULL,desktop
15244,"2024-12-23 11:15:18",2285,NULL,mobile
15245,"2024-10-01 18:08:45",3106,google,mobile
15246,"2025-01-25 11:11:15",3975,instagram,mobile
15247,"2025-06-07 02:27:39",2071,NULL,mobile
15248,"2024-09-13 14:36:09",2191,NULL,tablet
15249,"2025-06-27 17:32:02",2488,NULL,desktop
15250,"2024-08-05 09:48:03",2420,google,mobile
15251,"2025-03-08 18:48:24",3037,facebook,mobile
15252,"2025-06-21 05:26:08",2740,NULL,mobile
15253,"2025-01-27 08:52:42",4706,facebook,mobile
15254,"2024-11-13 01:57:54",3635,email,mobile
15255,"2024-10-13 03:00:07",2364,NULL,tablet
15256,"2024-08-03 17:30:27",2146,NULL,tablet
15257,"2025-03-09 10:34:06",2032,NULL,desktop
15258,"2025-04-08 16:14:28",4735,NULL,mobile
15259,"2024-09-09 18:11:50",1357,facebook,mobile
15260,"2025-01-03 15:04:23",4642,notification,mobile
15261,"2024-07-12 03:38:48",17,notification,mobile
15262,"2024-07-12 11:48:18",3822,google,mobile
15263,"2025-05-17 04:12:31",2029,facebook,mobile
15264,"2025-04-24 19:51:32",656,email,mobile
15265,"2024-12-07 02:33:50",3007,google,mobile
15266,"2024-10-12 23:30:36",3415,google,mobile
15267,"2025-05-11 16:23:38",3439,NULL,mobile
15268,"2024-07-07 14:23:06",1837,google,mobile
15269,"2025-02-12 00:47:53",1263,NULL,mobile
15270,"2024-07-20 09:01:25",1450,NULL,mobile
15271,"2024-12-28 15:19:53",2543,notification,tablet
15272,"2025-05-30 12:31:17",804,google,mobile
15273,"2025-03-22 18:25:40",2359,instagram,tablet
15274,"2025-03-30 10:24:21",4087,NULL,mobile
15275,"2025-01-03 02:52:26",1447,facebook,mobile
15276,"2025-01-23 17:20:52",123,NULL,mobile
15277,"2025-02-17 20:29:26",809,NULL,mobile
15278,"2025-02-24 21:44:43",2416,google,mobile
15279,"2024-10-14 20:47:07",780,NULL,mobile
15280,"2024-08-05 08:51:17",4456,instagram,tablet
15281,"2024-09-28 04:21:33",4283,NULL,mobile
15282,"2024-11-09 07:34:19",2573,email,mobile
15283,"2025-04-05 16:10:10",227,NULL,mobile
15284,"2025-02-10 04:29:35",4718,notification,mobile
15285,"2025-01-18 20:44:10",299,NULL,desktop
15286,"2024-10-10 15:41:25",731,email,mobile
15287,"2024-12-10 05:21:37",1313,email,mobile
15288,"2024-07-23 22:43:45",3867,email,mobile
15289,"2025-04-21 18:23:02",128,notification,mobile
15290,"2025-02-27 03:09:17",3671,notification,mobile
15291,"2024-08-18 07:20:05",109,facebook,mobile
15292,"2024-07-06 11:32:03",2525,google,mobile
15293,"2024-08-10 07:26:05",1780,notification,desktop
15294,"2025-01-11 19:33:25",994,google,mobile
15295,"2025-03-15 09:28:45",2893,NULL,mobile
15296,"2025-03-06 11:02:43",1668,google,mobile
15297,"2024-07-27 01:43:45",791,NULL,mobile
15298,"2025-03-23 08:51:28",3806,NULL,mobile
15299,"2024-08-26 19:47:03",1306,google,desktop
15300,"2025-01-07 10:02:37",2308,NULL,mobile
15301,"2025-04-06 00:05:31",3487,facebook,desktop
15302,"2025-01-12 02:26:10",3563,instagram,mobile
15303,"2025-04-20 12:40:35",4514,google,mobile
15304,"2025-02-18 10:44:24",3779,NULL,tablet
15305,"2025-03-30 23:36:49",4072,facebook,mobile
15306,"2024-09-05 18:36:48",3541,facebook,mobile
15307,"2024-07-04 22:53:15",1229,instagram,desktop
15308,"2024-07-07 13:58:53",4402,NULL,mobile
15309,"2024-12-29 11:45:49",2466,notification,mobile
15310,"2024-08-09 04:52:10",3109,email,mobile
15311,"2025-02-19 13:38:39",1057,NULL,tablet
15312,"2025-02-15 04:47:33",3317,notification,tablet
15313,"2025-01-19 17:22:21",4494,notification,mobile
15314,"2025-05-15 10:58:31",1425,NULL,mobile
15315,"2025-01-02 10:15:53",3464,NULL,mobile
15316,"2024-10-11 06:41:45",4854,NULL,desktop
15317,"2025-06-18 18:42:18",2816,google,mobile
15318,"2024-09-25 14:14:10",4820,email,tablet
15319,"2024-12-30 10:08:34",4587,notification,mobile
15320,"2024-12-31 06:46:07",3934,NULL,tablet
15321,"2024-10-20 20:11:26",2022,NULL,desktop
15322,"2025-03-23 15:36:02",865,email,tablet
15323,"2025-03-18 20:22:44",314,NULL,desktop
15324,"2025-05-28 14:04:45",3520,NULL,tablet
15325,"2024-12-24 05:31:37",969,google,mobile
15326,"2025-05-04 09:24:48",4432,email,mobile
15327,"2025-04-26 22:26:28",1899,instagram,mobile
15328,"2024-11-15 04:07:47",875,NULL,mobile
15329,"2024-09-19 01:39:56",4321,NULL,mobile
15330,"2024-08-01 22:57:56",2225,google,mobile
15331,"2024-11-26 03:05:57",1694,facebook,mobile
15332,"2024-07-08 09:46:57",3086,google,tablet
15333,"2025-01-16 11:13:54",631,NULL,tablet
15334,"2024-11-16 08:43:35",3336,notification,tablet
15335,"2024-11-19 02:50:48",3623,instagram,mobile
15336,"2024-10-13 05:14:54",1372,google,mobile
15337,"2024-08-16 05:06:59",392,NULL,mobile
15338,"2024-11-23 10:13:52",1442,google,mobile
15339,"2025-05-30 06:14:33",952,instagram,mobile
15340,"2024-12-07 06:12:42",3422,email,mobile
15341,"2024-09-19 16:01:30",3943,instagram,desktop
15342,"2024-09-29 01:01:42",1410,email,mobile
15343,"2025-04-18 01:58:22",4241,NULL,mobile
15344,"2024-11-18 04:56:34",2572,instagram,desktop
15345,"2025-02-09 17:09:17",696,google,mobile
15346,"2025-02-26 19:59:35",2099,facebook,mobile
15347,"2024-08-27 06:15:24",4100,email,mobile
15348,"2024-10-17 22:20:11",2270,facebook,mobile
15349,"2024-07-23 05:08:19",2813,google,mobile
15350,"2025-06-22 00:53:14",4369,email,desktop
15351,"2024-08-12 07:16:44",831,NULL,mobile
15352,"2024-10-31 13:24:51",495,NULL,mobile
15353,"2024-10-02 20:07:15",2454,notification,tablet
15354,"2025-01-20 21:04:54",2185,NULL,mobile
15355,"2025-01-07 09:27:47",512,NULL,tablet
15356,"2024-08-10 17:22:27",1212,notification,mobile
15357,"2024-08-07 19:28:05",3445,NULL,mobile
15358,"2024-09-16 08:36:09",2824,instagram,mobile
15359,"2024-11-01 12:29:43",479,notification,mobile
15360,"2025-02-22 20:20:37",3226,NULL,mobile
15361,"2025-01-09 04:20:36",1359,google,mobile
15362,"2025-01-25 05:07:01",749,google,tablet
15363,"2024-10-03 21:03:13",889,google,mobile
15364,"2024-11-30 20:58:15",4726,instagram,mobile
15365,"2024-10-02 16:45:40",2141,facebook,mobile
15366,"2025-06-09 06:56:19",2781,google,mobile
15367,"2025-02-21 02:58:38",1304,email,tablet
15368,"2025-06-26 14:01:19",1009,instagram,tablet
15369,"2025-01-27 11:57:42",3745,NULL,mobile
15370,"2025-01-09 22:26:57",4698,instagram,mobile
15371,"2024-07-15 16:35:02",941,NULL,mobile
15372,"2024-12-04 08:01:55",2557,NULL,mobile
15373,"2024-10-17 05:01:47",798,notification,mobile
15374,"2025-02-25 20:10:14",4263,NULL,mobile
15375,"2025-03-22 10:13:45",4780,NULL,mobile
15376,"2025-03-10 21:05:02",1542,NULL,mobile
15377,"2025-01-13 11:21:14",2477,NULL,desktop
15378,"2025-02-11 22:53:54",3930,notification,mobile
15379,"2025-05-30 22:36:10",1063,NULL,mobile
15380,"2024-11-28 13:08:42",4450,google,mobile
15381,"2025-01-19 02:08:17",26,NULL,mobile
15382,"2025-03-01 10:23:45",4949,NULL,mobile
15383,"2025-06-11 01:36:11",1121,google,mobile
15384,"2025-04-15 15:00:27",4550,notification,mobile
15385,"2025-06-20 05:59:13",2411,NULL,tablet
15386,"2024-09-25 23:28:25",2995,notification,mobile
15387,"2025-05-22 14:56:17",3034,google,mobile
15388,"2024-11-27 19:26:59",3234,notification,mobile
15389,"2025-04-08 05:27:13",2276,NULL,mobile
15390,"2024-10-11 05:23:45",3073,google,desktop
15391,"2024-07-08 09:05:44",2751,google,mobile
15392,"2024-12-20 22:26:45",20,facebook,mobile
15393,"2025-05-12 22:19:32",4599,google,mobile
15394,"2025-06-09 05:26:14",331,NULL,mobile
15395,"2025-04-02 08:14:48",1109,NULL,mobile
15396,"2025-06-10 03:29:00",4437,NULL,mobile
15397,"2024-08-08 19:33:59",3230,NULL,mobile
15398,"2024-10-17 12:22:12",695,NULL,mobile
15399,"2025-02-27 14:49:41",499,NULL,mobile
15400,"2025-03-21 08:08:28",4975,facebook,mobile
15401,"2025-04-24 11:42:32",977,NULL,mobile
15402,"2024-09-22 15:07:15",3651,NULL,tablet
15403,"2024-12-11 02:05:22",2581,NULL,mobile
15404,"2024-08-25 14:13:34",3223,google,mobile
15405,"2024-10-17 12:39:44",4920,google,mobile
15406,"2024-07-11 22:12:12",3163,email,mobile
15407,"2024-07-07 15:29:12",1860,NULL,mobile
15408,"2024-07-08 18:50:25",4838,notification,mobile
15409,"2025-03-04 17:33:19",95,email,mobile
15410,"2025-05-22 02:49:59",2749,NULL,tablet
15411,"2025-04-04 14:03:00",2587,email,desktop
15412,"2024-11-25 12:20:24",8,NULL,mobile
15413,"2024-09-19 14:54:59",4705,instagram,mobile
15414,"2025-02-07 02:35:00",3082,notification,mobile
15415,"2024-12-01 14:41:05",758,NULL,mobile
15416,"2024-08-19 09:31:28",3094,NULL,mobile
15417,"2025-01-07 14:08:24",3908,notification,mobile
15418,"2024-07-26 21:21:03",2355,NULL,mobile
15419,"2024-07-19 20:23:58",191,instagram,mobile
15420,"2025-02-12 02:20:44",2308,NULL,mobile
15421,"2024-12-12 08:35:44",613,NULL,mobile
15422,"2024-11-26 08:13:00",3201,NULL,mobile
15423,"2024-12-20 11:10:09",4883,NULL,tablet
15424,"2024-11-18 01:44:54",3182,google,mobile
15425,"2024-08-10 08:37:41",2129,google,mobile
15426,"2024-07-07 01:27:11",590,NULL,mobile
15427,"2025-03-14 13:54:26",2772,google,tablet
15428,"2024-08-30 01:39:58",56,google,tablet
15429,"2025-06-19 04:57:53",107,NULL,mobile
15430,"2024-12-13 04:10:04",398,email,mobile
15431,"2024-12-26 22:39:08",1677,NULL,mobile
15432,"2024-07-17 10:51:49",2780,google,desktop
15433,"2024-10-09 00:11:02",3145,facebook,tablet
15434,"2024-12-18 04:16:01",2412,NULL,tablet
15435,"2025-02-04 18:52:30",4322,NULL,mobile
15436,"2024-09-30 23:41:50",3245,email,mobile
15437,"2025-04-30 15:59:15",4561,NULL,mobile
15438,"2024-07-27 03:44:23",3202,email,tablet
15439,"2024-10-30 10:49:54",1424,instagram,mobile
15440,"2024-12-10 00:52:48",2620,NULL,mobile
15441,"2025-06-13 07:47:02",844,NULL,mobile
15442,"2024-09-25 09:51:12",4270,instagram,mobile
15443,"2025-06-05 17:33:55",2305,NULL,tablet
15444,"2025-03-01 21:20:14",4453,notification,tablet
15445,"2025-06-14 00:46:53",1074,facebook,mobile
15446,"2024-11-24 13:39:31",2002,instagram,mobile
15447,"2025-04-05 00:51:32",1312,facebook,mobile
15448,"2025-02-10 02:06:17",3757,facebook,mobile
15449,"2024-07-15 14:20:54",2107,google,mobile
15450,"2025-02-23 02:03:24",3697,email,desktop
15451,"2025-02-13 12:48:25",4746,facebook,tablet
15452,"2024-10-09 21:20:39",1972,instagram,mobile
15453,"2024-10-30 00:07:17",2206,google,mobile
15454,"2025-03-17 10:44:22",3181,google,mobile
15455,"2025-01-27 12:15:34",613,NULL,mobile
15456,"2025-04-21 08:56:38",1633,facebook,mobile
15457,"2025-01-15 23:05:32",4530,instagram,desktop
15458,"2024-08-28 17:57:28",3284,email,mobile
15459,"2024-11-23 05:57:05",2121,notification,mobile
15460,"2025-06-03 19:55:40",3129,email,mobile
15461,"2025-04-13 10:14:23",1483,google,tablet
15462,"2024-07-03 08:47:22",2172,google,tablet
15463,"2025-01-21 19:03:48",1200,google,mobile
15464,"2025-01-16 13:15:32",4198,NULL,mobile
15465,"2025-03-30 15:41:21",3810,NULL,mobile
15466,"2024-09-07 11:30:13",4383,NULL,mobile
15467,"2025-03-20 15:59:38",2931,google,mobile
15468,"2024-07-18 08:50:06",4288,NULL,mobile
15469,"2024-07-07 22:22:36",4430,NULL,desktop
15470,"2024-07-18 05:37:35",260,NULL,mobile
15471,"2024-11-15 21:17:26",3197,google,mobile
15472,"2024-12-08 12:25:12",3580,instagram,tablet
15473,"2025-01-30 22:12:41",1744,instagram,desktop
15474,"2025-02-21 08:47:59",2625,NULL,mobile
15475,"2025-03-27 21:26:02",2329,facebook,mobile
15476,"2025-03-22 17:37:58",1178,NULL,mobile
15477,"2024-12-25 15:00:59",2001,NULL,mobile
15478,"2025-05-01 16:14:07",2851,NULL,mobile
15479,"2025-05-22 03:17:26",3019,google,mobile
15480,"2024-11-04 20:21:36",2184,NULL,mobile
15481,"2024-12-13 12:53:17",1386,google,mobile
15482,"2024-12-26 10:21:45",398,google,mobile
15483,"2025-05-05 04:36:14",4345,google,mobile
15484,"2025-03-19 01:33:59",4306,NULL,mobile
15485,"2024-11-24 00:34:23",1842,notification,mobile
15486,"2025-04-26 04:57:28",2613,NULL,tablet
15487,"2025-04-26 08:04:49",3551,NULL,tablet
15488,"2025-01-04 10:26:08",4377,notification,tablet
15489,"2025-06-18 05:17:18",871,google,mobile
15490,"2024-08-08 22:32:17",3883,instagram,mobile
15491,"2024-12-28 14:50:32",417,google,mobile
15492,"2025-01-01 18:43:28",3637,instagram,mobile
15493,"2025-03-07 10:37:50",1156,notification,desktop
15494,"2025-06-24 04:00:51",3216,google,mobile
15495,"2025-04-03 09:48:53",4737,email,tablet
15496,"2025-05-24 17:18:06",404,NULL,mobile
15497,"2024-07-28 00:55:17",4827,facebook,mobile
15498,"2025-04-12 04:46:00",4851,facebook,desktop
15499,"2025-03-04 08:41:27",3377,NULL,mobile
15500,"2025-02-23 22:09:23",3739,notification,mobile
15501,"2025-04-28 00:07:09",3700,notification,desktop
15502,"2024-10-14 05:33:28",3878,google,mobile
15503,"2024-11-12 17:21:48",1565,notification,mobile
15504,"2024-07-18 19:57:15",3533,NULL,desktop
15505,"2024-12-29 00:11:36",633,google,mobile
15506,"2025-04-20 14:56:49",601,NULL,mobile
15507,"2024-10-31 20:04:58",4936,google,mobile
15508,"2024-12-16 17:17:51",933,notification,mobile
15509,"2024-10-14 05:30:28",186,facebook,mobile
15510,"2024-09-05 11:13:07",4445,NULL,mobile
15511,"2025-06-25 06:46:33",3031,google,desktop
15512,"2024-10-24 17:59:31",3487,instagram,desktop
15513,"2025-06-13 18:43:21",4239,NULL,mobile
15514,"2025-06-13 20:32:09",993,google,mobile
15515,"2025-02-02 04:57:10",2986,google,mobile
15516,"2025-05-10 13:55:13",659,NULL,mobile
15517,"2025-05-31 05:56:02",4512,google,mobile
15518,"2025-02-10 19:15:27",842,facebook,mobile
15519,"2025-04-08 12:06:39",4980,instagram,mobile
15520,"2024-12-05 23:58:27",1305,notification,mobile
15521,"2025-06-03 21:58:24",1115,NULL,mobile
15522,"2024-07-29 13:10:16",2780,NULL,mobile
15523,"2025-04-18 09:46:38",3121,instagram,tablet
15524,"2025-02-14 13:06:35",2414,NULL,mobile
15525,"2024-07-11 05:52:28",1867,NULL,mobile
15526,"2024-09-27 14:53:32",3755,NULL,mobile
15527,"2025-01-16 22:21:23",1903,google,mobile
15528,"2024-08-13 00:47:29",2398,NULL,mobile
15529,"2025-05-03 07:01:46",2350,notification,mobile
15530,"2025-05-13 09:40:34",3108,google,tablet
15531,"2024-09-09 20:53:51",2620,NULL,mobile
15532,"2024-10-24 07:52:27",2034,NULL,mobile
15533,"2024-09-06 22:23:41",4845,google,mobile
15534,"2024-11-07 08:07:55",2042,email,mobile
15535,"2025-01-30 14:59:26",4400,google,mobile
15536,"2024-09-27 21:15:05",2199,google,mobile
15537,"2025-03-31 09:52:17",219,NULL,mobile
15538,"2025-02-20 15:13:19",3529,notification,desktop
15539,"2025-04-26 21:14:59",3030,notification,tablet
15540,"2025-02-18 20:23:26",403,email,tablet
15541,"2024-11-20 18:21:00",2642,google,tablet
15542,"2024-09-12 06:23:13",1389,NULL,mobile
15543,"2025-05-19 09:51:08",2466,NULL,mobile
15544,"2025-05-16 15:53:32",214,NULL,desktop
15545,"2024-12-09 03:21:21",3175,notification,mobile
15546,"2024-08-28 11:38:09",3052,email,tablet
15547,"2024-12-04 13:01:39",3924,email,mobile
15548,"2024-09-01 22:44:42",2333,google,mobile
15549,"2024-11-30 11:45:18",4589,instagram,mobile
15550,"2024-09-05 18:34:06",746,NULL,desktop
15551,"2025-03-24 08:10:25",864,instagram,mobile
15552,"2025-01-23 06:42:55",577,facebook,mobile
15553,"2024-07-28 11:36:55",4789,NULL,tablet
15554,"2024-12-04 14:04:45",3290,notification,mobile
15555,"2025-05-15 22:20:44",3196,email,desktop
15556,"2025-05-05 06:07:41",2089,NULL,mobile
15557,"2025-01-15 01:01:19",2952,email,mobile
15558,"2024-08-25 04:08:14",451,NULL,mobile
15559,"2024-09-27 03:29:08",3211,instagram,mobile
15560,"2024-07-11 09:34:55",1316,email,mobile
15561,"2024-11-14 00:01:34",1432,facebook,mobile
15562,"2024-11-14 09:28:06",3494,google,mobile
15563,"2024-07-08 02:29:18",1640,google,desktop
15564,"2025-06-17 20:10:52",2251,facebook,mobile
15565,"2024-09-30 04:19:08",1162,NULL,mobile
15566,"2025-05-13 21:25:50",2980,google,mobile
15567,"2025-02-24 20:51:03",25,notification,mobile
15568,"2025-04-16 02:25:27",3381,NULL,mobile
15569,"2024-10-13 02:18:57",1567,NULL,mobile
15570,"2024-12-09 15:50:06",2800,email,mobile
15571,"2025-06-30 00:32:55",4310,google,mobile
15572,"2025-02-07 22:04:11",539,facebook,mobile
15573,"2025-05-04 01:36:05",274,facebook,mobile
15574,"2024-08-13 08:05:20",261,NULL,mobile
15575,"2024-07-05 06:38:24",2864,google,mobile
15576,"2025-05-02 15:57:33",368,notification,mobile
15577,"2025-01-28 17:59:25",2720,NULL,mobile
15578,"2025-05-10 03:38:40",2937,facebook,tablet
15579,"2024-10-05 04:22:41",1953,google,mobile
15580,"2025-01-24 12:15:33",851,instagram,mobile
15581,"2025-06-29 07:44:35",2423,instagram,mobile
15582,"2025-01-30 20:25:21",740,NULL,tablet
15583,"2024-08-13 13:55:10",646,NULL,mobile
15584,"2024-10-21 06:52:20",3726,notification,mobile
15585,"2024-10-02 16:07:07",4777,google,desktop
15586,"2025-04-18 03:31:04",3956,facebook,tablet
15587,"2024-11-24 23:18:08",3240,NULL,mobile
15588,"2024-10-11 08:19:53",3637,google,mobile
15589,"2024-10-28 13:14:45",4648,NULL,mobile
15590,"2024-10-26 05:26:06",2101,google,mobile
15591,"2025-05-27 07:20:56",2666,google,mobile
15592,"2025-02-27 11:10:04",577,NULL,desktop
15593,"2025-02-15 20:27:49",3573,NULL,mobile
15594,"2024-08-25 08:14:16",2163,google,mobile
15595,"2024-07-26 23:20:00",4074,notification,mobile
15596,"2024-09-25 07:07:44",1807,NULL,mobile
15597,"2025-03-21 11:18:11",4358,facebook,mobile
15598,"2025-03-07 08:29:59",4521,NULL,desktop
15599,"2024-10-18 13:23:49",4293,google,mobile
15600,"2025-03-02 13:35:58",38,notification,mobile
15601,"2024-12-18 20:40:50",4495,NULL,mobile
15602,"2025-02-08 00:28:41",2184,NULL,mobile
15603,"2025-03-16 14:47:07",2984,instagram,mobile
15604,"2025-06-15 19:51:50",2496,NULL,desktop
15605,"2024-07-22 15:56:41",2170,email,mobile
15606,"2024-08-05 06:43:01",1482,google,mobile
15607,"2024-10-21 21:16:44",1335,email,mobile
15608,"2024-11-30 07:02:41",2969,NULL,mobile
15609,"2025-04-17 08:49:45",1438,NULL,mobile
15610,"2025-04-07 09:29:21",1817,google,mobile
15611,"2025-05-09 21:01:41",1741,google,tablet
15612,"2024-11-20 21:45:38",1036,NULL,mobile
15613,"2025-03-27 01:40:02",4428,facebook,mobile
15614,"2025-04-18 01:13:47",2726,email,tablet
15615,"2024-12-30 13:23:37",2653,NULL,desktop
15616,"2024-08-08 16:21:52",2607,NULL,mobile
15617,"2024-10-12 10:52:07",3954,facebook,mobile
15618,"2024-10-07 05:36:21",450,facebook,desktop
15619,"2024-12-27 03:15:16",4997,NULL,mobile
15620,"2024-11-20 20:34:18",1398,NULL,mobile
15621,"2025-01-01 01:39:10",926,instagram,mobile
15622,"2025-05-28 07:20:26",178,google,mobile
15623,"2024-11-03 05:47:04",3955,facebook,tablet
15624,"2025-05-04 22:13:55",3439,instagram,mobile
15625,"2024-08-27 08:01:29",3557,email,tablet
15626,"2024-07-25 11:36:56",3337,google,mobile
15627,"2024-09-03 17:41:37",2001,email,mobile
15628,"2025-01-24 22:20:56",3624,instagram,tablet
15629,"2025-03-31 01:05:52",3655,google,desktop
15630,"2025-06-23 17:45:55",1294,NULL,tablet
15631,"2025-01-21 17:04:24",3870,google,mobile
15632,"2025-01-11 01:50:06",2249,NULL,mobile
15633,"2025-04-03 11:53:59",1353,facebook,mobile
15634,"2025-05-20 20:29:33",2611,NULL,mobile
15635,"2025-06-08 06:51:06",168,facebook,mobile
15636,"2024-08-11 06:27:50",3749,NULL,desktop
15637,"2025-04-06 13:06:23",191,notification,mobile
15638,"2025-05-24 03:40:44",2324,google,mobile
15639,"2024-12-31 01:26:03",1538,google,mobile
15640,"2025-04-23 01:38:07",2524,email,mobile
15641,"2025-05-21 07:01:46",1813,notification,mobile
15642,"2025-01-09 10:40:22",499,NULL,mobile
15643,"2024-10-06 23:33:16",3569,notification,mobile
15644,"2025-01-28 11:41:15",3027,email,mobile
15645,"2024-11-26 02:18:36",2878,NULL,mobile
15646,"2025-04-15 15:14:23",846,notification,tablet
15647,"2024-11-15 21:53:10",4977,instagram,tablet
15648,"2024-07-09 00:48:51",4879,NULL,mobile
15649,"2024-08-16 21:35:58",2031,email,tablet
15650,"2025-01-17 03:26:40",4429,notification,tablet
15651,"2024-10-11 08:25:39",1399,instagram,tablet
15652,"2025-02-09 13:45:30",2168,NULL,tablet
15653,"2024-10-29 09:16:17",532,google,mobile
15654,"2024-09-25 05:13:42",3235,notification,desktop
15655,"2024-08-24 04:45:53",1658,NULL,tablet
15656,"2025-02-08 15:51:10",1726,facebook,mobile
15657,"2025-03-20 21:12:57",239,NULL,mobile
15658,"2024-08-03 20:15:14",4072,instagram,mobile
15659,"2024-07-23 11:19:41",1518,google,mobile
15660,"2025-05-12 20:28:27",2030,email,desktop
15661,"2025-04-11 21:48:27",4873,NULL,mobile
15662,"2024-09-10 10:08:35",3986,google,mobile
15663,"2025-01-02 05:54:16",1697,NULL,mobile
15664,"2024-10-23 20:33:37",1887,notification,mobile
15665,"2024-07-28 04:33:06",1516,email,mobile
15666,"2025-04-20 03:58:01",3991,instagram,mobile
15667,"2024-08-06 21:50:13",2390,NULL,desktop
15668,"2024-09-03 23:35:09",20,google,tablet
15669,"2024-07-09 05:26:16",4299,google,tablet
15670,"2024-10-18 22:41:34",2709,NULL,mobile
15671,"2024-08-30 15:06:45",3687,instagram,desktop
15672,"2024-08-01 13:30:19",75,instagram,mobile
15673,"2024-07-07 12:55:00",3543,notification,desktop
15674,"2025-06-27 17:39:21",1623,NULL,mobile
15675,"2025-06-30 20:19:58",4910,NULL,mobile
