food_item_id,restaurant_id,veg_nonveg,price,fooditem_name
1985,211,veg,148,"Veg Biryani"
1986,155,veg,213,"Masala Dosa"
1987,153,veg,262,"Masala Dosa"
1988,275,veg,238,"Aloo Paratha"
1989,200,non-veg,231,"Butter Chicken"
1990,107,non-veg,235,"Fish Curry"
1991,44,non-veg,259,"Fish Curry"
1992,191,non-veg,227,"Chicken 65"
1993,189,veg,255,"Aloo Paratha"
1994,56,non-veg,248,"Mutton Rogan Josh"
1995,56,non-veg,292,"Chicken 65"
1996,211,veg,197,"Masala Dosa"
1997,66,veg,174,"Paneer Tikka"
1998,108,veg,249,"Masala Dosa"
1999,54,non-veg,235,"Chicken Biryani"
2000,167,veg,231,"Aloo Paratha"
2001,254,veg,106,"Chole Bhature"
2002,159,veg,328,"Aloo Paratha"
2003,195,non-veg,257,"Chicken 65"
2004,21,non-veg,159,"Butter Chicken"
2005,83,non-veg,290,"Fish Curry"
2006,215,non-veg,280,"Butter Chicken"
2007,15,non-veg,211,"Butter Chicken"
2008,272,veg,236,"Aloo Paratha"
2009,104,veg,289,"Paneer Tikka"
2010,16,veg,245,"Aloo Paratha"
2011,151,non-veg,225,"Mutton Rogan Josh"
2012,186,veg,289,"Aloo Paratha"
2013,71,veg,301,"Paneer Tikka"
2014,212,veg,202,"Veg Biryani"
2015,259,veg,268,"Veg Biryani"
2016,6,veg,301,"Veg Biryani"
2017,259,veg,174,"Masala Dosa"
2018,160,veg,189,"Chole Bhature"
2019,194,non-veg,223,"Chicken 65"
2020,217,veg,210,"Veg Biryani"
2021,81,non-veg,301,"Chicken Biryani"
2022,227,veg,125,"Masala Dosa"
2023,286,veg,194,"Aloo Paratha"
2024,287,veg,257,"Aloo Paratha"
2025,133,non-veg,169,"Chicken 65"
2026,140,veg,238,"Masala Dosa"
2027,163,non-veg,251,"Mutton Rogan Josh"
2028,199,veg,167,"Masala Dosa"
2029,36,veg,298,"Veg Biryani"
2030,213,non-veg,261,"Chicken Biryani"
2031,156,veg,294,"Paneer Tikka"
2032,285,veg,200,"Masala Dosa"
2033,172,veg,145,"Veg Biryani"
2034,215,non-veg,156,"Chicken Biryani"
2035,171,non-veg,194,"Mutton Rogan Josh"
2036,121,non-veg,210,"Butter Chicken"
2037,146,veg,329,"Paneer Tikka"
2038,174,non-veg,257,"Butter Chicken"
2039,142,non-veg,153,"Butter Chicken"
2040,255,veg,137,"Veg Biryani"
2041,181,non-veg,189,"Mutton Rogan Josh"
2042,17,non-veg,329,"Chicken Biryani"
2043,267,non-veg,135,"Mutton Rogan Josh"
2044,59,non-veg,232,"Mutton Rogan Josh"
2045,209,non-veg,238,"Butter Chicken"
2046,262,non-veg,175,"Mutton Rogan Josh"
2047,162,non-veg,186,"Fish Curry"
2048,172,non-veg,202,"Mutton Rogan Josh"
2049,92,veg,154,"Veg Biryani"
2050,216,non-veg,145,"Chicken 65"
2051,222,veg,206,"Paneer Tikka"
2052,54,veg,232,"Aloo Paratha"
2053,120,non-veg,222,"Chicken 65"
2054,122,veg,305,"Masala Dosa"
2055,71,veg,246,"Chole Bhature"
2056,217,non-veg,277,"Butter Chicken"
2057,221,veg,221,"Paneer Tikka"
2058,206,non-veg,147,"Mutton Rogan Josh"
2059,287,non-veg,182,"Butter Chicken"
2060,157,veg,241,"Veg Biryani"
2061,119,non-veg,284,"Chicken Biryani"
2062,17,veg,228,"Paneer Tikka"
2063,212,non-veg,190,"Mutton Rogan Josh"
2064,300,non-veg,145,"Chicken Biryani"
2065,291,veg,133,"Paneer Tikka"
2066,221,non-veg,288,"Fish Curry"
2067,159,non-veg,282,"Fish Curry"
2068,20,veg,228,"Paneer Tikka"
2069,205,veg,269,"Veg Biryani"
2070,81,veg,156,"Chole Bhature"
2071,175,non-veg,234,"Butter Chicken"
2072,102,veg,253,"Paneer Tikka"
2073,192,non-veg,240,"Chicken 65"
2074,24,non-veg,283,"Chicken Biryani"
2075,34,veg,165,"Veg Biryani"
2076,130,veg,153,"Masala Dosa"
2077,12,non-veg,159,"Fish Curry"
2078,235,non-veg,210,"Fish Curry"
2079,295,non-veg,178,"Mutton Rogan Josh"
2080,221,non-veg,289,"Chicken Biryani"
2081,99,non-veg,338,"Mutton Rogan Josh"
2082,135,veg,155,"Paneer Tikka"
2083,81,non-veg,302,"Chicken 65"
2084,99,non-veg,271,"Fish Curry"
2085,163,veg,150,"Paneer Tikka"
2086,177,non-veg,243,"Butter Chicken"
2087,117,veg,221,"Paneer Tikka"
2088,119,veg,214,"Masala Dosa"
2089,254,non-veg,210,"Fish Curry"
2090,117,veg,254,"Masala Dosa"
2091,177,non-veg,281,"Chicken 65"
2092,145,veg,329,"Chole Bhature"
2093,233,veg,281,"Chole Bhature"
2094,141,non-veg,330,"Butter Chicken"
2095,109,non-veg,174,"Chicken Biryani"
2096,210,non-veg,110,"Chicken Biryani"
2097,294,non-veg,211,"Chicken 65"
2098,89,veg,235,"Aloo Paratha"
2099,34,non-veg,147,"Fish Curry"
2100,66,veg,274,"Veg Biryani"
2101,179,non-veg,263,"Chicken Biryani"
2102,146,veg,236,"Paneer Tikka"
2103,241,veg,264,"Chole Bhature"
2104,118,non-veg,310,"Fish Curry"
2105,180,veg,255,"Masala Dosa"
2106,147,veg,149,"Chole Bhature"
2107,240,veg,203,"Aloo Paratha"
2108,213,veg,281,"Paneer Tikka"
2109,169,non-veg,256,"Butter Chicken"
2110,277,non-veg,184,"Fish Curry"
2111,242,veg,160,"Paneer Tikka"
2112,38,veg,223,"Paneer Tikka"
2113,158,veg,314,"Paneer Tikka"
2114,41,non-veg,259,"Fish Curry"
2115,284,veg,297,"Veg Biryani"
2116,27,non-veg,154,"Chicken Biryani"
2117,228,veg,152,"Aloo Paratha"
2118,206,veg,240,"Veg Biryani"
2119,95,non-veg,187,"Mutton Rogan Josh"
2120,104,veg,257,"Veg Biryani"
2121,79,veg,190,"Veg Biryani"
2122,131,non-veg,222,"Chicken Biryani"
2123,226,non-veg,268,"Mutton Rogan Josh"
2124,84,veg,286,"Aloo Paratha"
2125,100,non-veg,230,"Chicken 65"
2126,266,non-veg,203,"Fish Curry"
2127,56,veg,309,"Aloo Paratha"
2128,232,veg,223,"Aloo Paratha"
2129,76,veg,243,"Paneer Tikka"
2130,54,non-veg,272,"Chicken 65"
2131,85,non-veg,283,"Fish Curry"
2132,51,non-veg,251,"Fish Curry"
2133,99,veg,296,"Paneer Tikka"
2134,294,veg,255,"Paneer Tikka"
2135,153,non-veg,312,"Fish Curry"
2136,33,non-veg,327,"Chicken Biryani"
2137,195,non-veg,146,"Chicken Biryani"
2138,11,veg,248,"Paneer Tikka"
2139,271,non-veg,275,"Fish Curry"
2140,268,non-veg,199,"Chicken Biryani"
2141,180,veg,303,"Masala Dosa"
2142,117,veg,148,"Veg Biryani"
2143,2,non-veg,339,"Butter Chicken"
2144,197,veg,312,"Masala Dosa"
2145,295,veg,234,"Veg Biryani"
2146,96,veg,337,"Veg Biryani"
2147,163,veg,198,"Paneer Tikka"
2148,84,non-veg,293,"Butter Chicken"
2149,69,veg,255,"Veg Biryani"
2150,99,veg,286,"Chole Bhature"
2151,129,non-veg,271,"Chicken Biryani"
2152,139,non-veg,295,"Chicken 65"
2153,91,non-veg,241,"Butter Chicken"
2154,4,veg,176,"Veg Biryani"
2155,182,non-veg,290,"Butter Chicken"
2156,271,non-veg,295,"Chicken Biryani"
2157,31,non-veg,253,"Chicken Biryani"
2158,179,veg,208,"Paneer Tikka"
2159,99,veg,270,"Aloo Paratha"
2160,67,veg,171,"Veg Biryani"
2161,141,non-veg,262,"Fish Curry"
2162,40,non-veg,310,"Mutton Rogan Josh"
2163,193,veg,277,"Paneer Tikka"
2164,28,non-veg,134,"Butter Chicken"
2165,42,veg,245,"Masala Dosa"
2166,176,non-veg,265,"Mutton Rogan Josh"
2167,237,non-veg,309,"Mutton Rogan Josh"
2168,186,non-veg,227,"Butter Chicken"
2169,245,non-veg,125,"Fish Curry"
2170,173,veg,249,"Veg Biryani"
2171,11,veg,144,"Masala Dosa"
2172,153,non-veg,194,"Butter Chicken"
2173,249,veg,232,"Veg Biryani"
2174,193,non-veg,326,"Butter Chicken"
2175,113,veg,201,"Chole Bhature"
2176,85,veg,207,"Veg Biryani"
2177,214,veg,140,"Aloo Paratha"
2178,295,non-veg,159,"Chicken Biryani"
2179,246,veg,256,"Paneer Tikka"
2180,63,non-veg,162,"Chicken 65"
2181,222,non-veg,157,"Chicken Biryani"
2182,138,veg,278,"Paneer Tikka"
2183,227,non-veg,185,"Butter Chicken"
2184,212,non-veg,271,"Chicken Biryani"
2185,25,non-veg,285,"Fish Curry"
2186,36,veg,307,"Masala Dosa"
2187,113,veg,310,"Aloo Paratha"
2188,278,non-veg,287,"Mutton Rogan Josh"
2189,259,veg,254,"Chole Bhature"
2190,234,non-veg,251,"Chicken 65"
2191,276,non-veg,221,"Butter Chicken"
2192,258,veg,110,"Masala Dosa"
2193,292,non-veg,298,"Chicken Biryani"
2194,132,non-veg,265,"Fish Curry"
2195,9,veg,264,"Masala Dosa"
2196,197,non-veg,215,"Butter Chicken"
2197,34,non-veg,173,"Mutton Rogan Josh"
2198,142,veg,166,"Aloo Paratha"
2199,151,non-veg,250,"Fish Curry"
2200,123,non-veg,236,"Chicken Biryani"
2201,29,non-veg,239,"Butter Chicken"
2202,55,non-veg,212,"Chicken 65"
2203,241,veg,131,"Masala Dosa"
2204,187,veg,212,"Aloo Paratha"
2205,124,non-veg,207,"Chicken 65"
2206,14,non-veg,188,"Mutton Rogan Josh"
2207,156,non-veg,203,"Fish Curry"
2208,31,non-veg,192,"Chicken 65"
2209,51,veg,171,"Aloo Paratha"
2210,254,veg,220,"Paneer Tikka"
2211,223,veg,307,"Paneer Tikka"
2212,219,veg,223,"Veg Biryani"
2213,150,non-veg,263,"Chicken Biryani"
2214,200,veg,280,"Paneer Tikka"
2215,78,non-veg,204,"Butter Chicken"
2216,241,veg,190,"Aloo Paratha"
2217,266,non-veg,190,"Chicken 65"
2218,6,non-veg,304,"Chicken 65"
2219,249,non-veg,194,"Mutton Rogan Josh"
2220,4,veg,157,"Masala Dosa"
2221,43,non-veg,300,"Chicken Biryani"
2222,48,non-veg,286,"Fish Curry"
2223,92,veg,255,"Chole Bhature"
2224,240,non-veg,207,"Fish Curry"
2225,139,non-veg,273,"Chicken 65"
2226,93,non-veg,185,"Chicken Biryani"
2227,43,veg,313,"Masala Dosa"
2228,119,veg,253,"Chole Bhature"
2229,75,non-veg,310,"Mutton Rogan Josh"
2230,29,non-veg,181,"Chicken 65"
2231,217,veg,270,"Masala Dosa"
2232,190,non-veg,259,"Butter Chicken"
2233,132,veg,131,"Paneer Tikka"
2234,61,veg,268,"Chole Bhature"
2235,245,non-veg,160,"Chicken 65"
2236,190,veg,271,"Masala Dosa"
2237,189,veg,267,"Masala Dosa"
2238,241,non-veg,219,"Chicken Biryani"
2239,254,veg,240,"Paneer Tikka"
2240,86,non-veg,243,"Butter Chicken"
2241,76,non-veg,169,"Butter Chicken"
2242,50,veg,267,"Aloo Paratha"
2243,295,non-veg,331,"Fish Curry"
2244,85,veg,182,"Veg Biryani"
2245,192,veg,219,"Paneer Tikka"
2246,167,non-veg,183,"Chicken 65"
2247,266,veg,288,"Aloo Paratha"
2248,22,non-veg,217,"Chicken 65"
2249,96,non-veg,278,"Fish Curry"
2250,93,veg,211,"Veg Biryani"
2251,81,non-veg,214,"Chicken 65"
2252,195,veg,201,"Aloo Paratha"
2253,181,veg,189,"Masala Dosa"
2254,104,veg,253,"Veg Biryani"
2255,11,veg,197,"Paneer Tikka"
2256,70,non-veg,254,"Chicken Biryani"
2257,154,veg,332,"Chole Bhature"
2258,245,non-veg,338,"Mutton Rogan Josh"
2259,216,veg,171,"Veg Biryani"
2260,226,non-veg,174,"Chicken Biryani"
2261,171,veg,142,"Aloo Paratha"
2262,91,veg,283,"Masala Dosa"
2263,170,non-veg,257,"Fish Curry"
2264,250,non-veg,276,"Fish Curry"
2265,171,veg,263,"Masala Dosa"
2266,197,veg,122,"Masala Dosa"
2267,278,veg,302,"Chole Bhature"
2268,132,non-veg,273,"Butter Chicken"
2269,63,veg,221,"Aloo Paratha"
2270,39,non-veg,327,"Chicken Biryani"
2271,292,veg,243,"Aloo Paratha"
2272,175,veg,200,"Paneer Tikka"
2273,266,veg,136,"Aloo Paratha"
2274,196,veg,262,"Aloo Paratha"
2275,8,non-veg,291,"Butter Chicken"
2276,192,non-veg,210,"Chicken Biryani"
2277,126,non-veg,184,"Butter Chicken"
2278,185,non-veg,248,"Chicken 65"
2279,91,non-veg,285,"Chicken Biryani"
2280,154,veg,208,"Masala Dosa"
2281,87,veg,311,"Aloo Paratha"
2282,16,veg,213,"Paneer Tikka"
2283,236,veg,220,"Chole Bhature"
2284,105,non-veg,236,"Chicken Biryani"
2285,262,veg,268,"Aloo Paratha"
2286,286,non-veg,269,"Fish Curry"
2287,108,non-veg,227,"Butter Chicken"
2288,102,veg,335,"Veg Biryani"
2289,254,non-veg,267,"Butter Chicken"
2290,38,veg,184,"Aloo Paratha"
2291,120,non-veg,225,"Butter Chicken"
2292,292,non-veg,294,"Fish Curry"
2293,263,non-veg,146,"Butter Chicken"
2294,285,veg,323,"Paneer Tikka"
2295,143,non-veg,199,"Butter Chicken"
2296,117,veg,218,"Paneer Tikka"
2297,183,non-veg,150,"Fish Curry"
2298,112,veg,241,"Masala Dosa"
2299,55,veg,191,"Paneer Tikka"
2300,230,veg,184,"Chole Bhature"
2301,72,non-veg,190,"Fish Curry"
2302,41,non-veg,245,"Chicken 65"
2303,13,non-veg,169,"Butter Chicken"
2304,60,non-veg,232,"Fish Curry"
2305,86,non-veg,196,"Chicken Biryani"
2306,5,non-veg,122,"Butter Chicken"
2307,10,veg,223,"Veg Biryani"
2308,166,veg,193,"Masala Dosa"
2309,80,veg,187,"Aloo Paratha"
2310,39,veg,149,"Veg Biryani"
2311,16,veg,140,"Aloo Paratha"
2312,39,non-veg,277,"Mutton Rogan Josh"
2313,43,veg,223,"Veg Biryani"
2314,254,veg,129,"Veg Biryani"
2315,145,non-veg,190,"Chicken Biryani"
2316,223,veg,190,"Chole Bhature"
2317,106,non-veg,216,"Chicken Biryani"
2318,96,non-veg,158,"Butter Chicken"
2319,19,non-veg,230,"Chicken 65"
2320,62,non-veg,196,"Butter Chicken"
2321,39,non-veg,182,"Chicken Biryani"
2322,65,veg,263,"Aloo Paratha"
2323,104,veg,244,"Aloo Paratha"
2324,151,veg,162,"Veg Biryani"
2325,104,non-veg,287,"Chicken 65"
2326,213,non-veg,142,"Butter Chicken"
2327,114,non-veg,276,"Butter Chicken"
2328,247,non-veg,153,"Butter Chicken"
2329,164,veg,179,"Paneer Tikka"
2330,53,non-veg,283,"Butter Chicken"
2331,250,non-veg,190,"Chicken Biryani"
2332,221,veg,234,"Paneer Tikka"
2333,186,veg,193,"Paneer Tikka"
2334,190,non-veg,265,"Chicken 65"
2335,199,non-veg,132,"Butter Chicken"
2336,258,veg,137,"Aloo Paratha"
2337,110,veg,208,"Paneer Tikka"
2338,179,veg,167,"Aloo Paratha"
2339,208,veg,238,"Aloo Paratha"
2340,179,veg,173,"Veg Biryani"
2341,297,veg,322,"Veg Biryani"
2342,243,non-veg,237,"Chicken Biryani"
2343,49,non-veg,221,"Butter Chicken"
2344,264,non-veg,303,"Butter Chicken"
2345,178,non-veg,339,"Chicken 65"
2346,85,veg,213,"Masala Dosa"
2347,132,non-veg,220,"Chicken Biryani"
2348,117,non-veg,201,"Fish Curry"
2349,250,non-veg,175,"Fish Curry"
2350,150,veg,226,"Veg Biryani"
2351,152,non-veg,183,"Butter Chicken"
2352,187,non-veg,114,"Fish Curry"
2353,26,veg,218,"Aloo Paratha"
2354,219,non-veg,210,"Fish Curry"
2355,162,non-veg,231,"Fish Curry"
2356,72,non-veg,175,"Butter Chicken"
2357,20,veg,206,"Aloo Paratha"
2358,134,non-veg,211,"Chicken Biryani"
2359,136,non-veg,166,"Fish Curry"
2360,78,veg,212,"Veg Biryani"
2361,152,veg,216,"Veg Biryani"
2362,7,veg,189,"Masala Dosa"
2363,172,non-veg,204,"Butter Chicken"
2364,97,non-veg,264,"Chicken Biryani"
2365,96,veg,191,"Aloo Paratha"
2366,154,veg,215,"Veg Biryani"
2367,17,veg,245,"Veg Biryani"
2368,19,non-veg,176,"Chicken 65"
2369,284,veg,176,"Veg Biryani"
2370,109,non-veg,206,"Chicken 65"
2371,14,veg,244,"Aloo Paratha"
2372,223,veg,218,"Masala Dosa"
2373,196,non-veg,239,"Mutton Rogan Josh"
2374,246,non-veg,250,"Fish Curry"
2375,196,veg,227,"Chole Bhature"
2376,285,non-veg,126,"Fish Curry"
2377,157,veg,213,"Aloo Paratha"
2378,183,non-veg,255,"Chicken Biryani"
2379,264,non-veg,137,"Chicken Biryani"
2380,267,non-veg,224,"Fish Curry"
2381,129,veg,225,"Aloo Paratha"
2382,166,non-veg,164,"Butter Chicken"
2383,96,non-veg,236,"Fish Curry"
2384,275,veg,210,"Aloo Paratha"
2385,179,veg,261,"Aloo Paratha"
2386,22,non-veg,211,"Butter Chicken"
2387,251,veg,250,"Paneer Tikka"
2388,28,veg,289,"Aloo Paratha"
2389,10,veg,302,"Veg Biryani"
2390,238,non-veg,134,"Chicken 65"
2391,298,veg,145,"Paneer Tikka"
2392,251,veg,166,"Aloo Paratha"
2393,182,non-veg,294,"Fish Curry"
2394,179,non-veg,319,"Chicken Biryani"
2395,60,non-veg,281,"Butter Chicken"
2396,223,non-veg,248,"Butter Chicken"
2397,126,veg,290,"Chole Bhature"
2398,212,non-veg,257,"Mutton Rogan Josh"
2399,237,veg,194,"Aloo Paratha"
2400,210,veg,312,"Masala Dosa"
2401,112,veg,254,"Chole Bhature"
2402,22,veg,120,"Aloo Paratha"
2403,168,non-veg,279,"Mutton Rogan Josh"
2404,56,non-veg,246,"Chicken Biryani"
2405,158,veg,328,"Paneer Tikka"
2406,204,veg,302,"Masala Dosa"
2407,228,non-veg,220,"Chicken 65"
2408,18,non-veg,200,"Chicken Biryani"
2409,242,veg,255,"Masala Dosa"
2410,96,veg,256,"Veg Biryani"
2411,227,non-veg,222,"Butter Chicken"
2412,274,veg,146,"Paneer Tikka"
2413,270,non-veg,155,"Butter Chicken"
2414,97,non-veg,221,"Mutton Rogan Josh"
2415,224,veg,131,"Veg Biryani"
2416,56,non-veg,191,"Mutton Rogan Josh"
2417,13,non-veg,250,"Butter Chicken"
2418,276,non-veg,281,"Butter Chicken"
2419,160,veg,287,"Chole Bhature"
2420,179,non-veg,206,"Fish Curry"
2421,33,veg,248,"Veg Biryani"
2422,91,non-veg,250,"Mutton Rogan Josh"
2423,10,veg,279,"Aloo Paratha"
2424,115,veg,191,"Paneer Tikka"
2425,281,non-veg,190,"Mutton Rogan Josh"
2426,208,non-veg,113,"Mutton Rogan Josh"
2427,136,veg,196,"Aloo Paratha"
2428,67,non-veg,198,"Fish Curry"
2429,285,veg,227,"Veg Biryani"
2430,106,non-veg,221,"Mutton Rogan Josh"
2431,112,non-veg,177,"Butter Chicken"
2432,289,veg,187,"Paneer Tikka"
2433,98,non-veg,235,"Butter Chicken"
2434,104,veg,144,"Chole Bhature"
2435,118,veg,258,"Aloo Paratha"
2436,142,veg,224,"Paneer Tikka"
2437,251,non-veg,221,"Fish Curry"
2438,245,veg,292,"Aloo Paratha"
2439,285,veg,271,"Masala Dosa"
2440,244,veg,305,"Masala Dosa"
2441,286,veg,202,"Aloo Paratha"
2442,177,veg,216,"Aloo Paratha"
2443,258,veg,263,"Paneer Tikka"
2444,46,veg,178,"Veg Biryani"
2445,209,veg,259,"Masala Dosa"
2446,160,veg,313,"Veg Biryani"
2447,207,veg,291,"Masala Dosa"
2448,159,veg,225,"Veg Biryani"
2449,129,veg,150,"Paneer Tikka"
2450,128,veg,180,"Veg Biryani"
2451,89,veg,234,"Veg Biryani"
2452,277,non-veg,142,"Chicken 65"
2453,285,veg,314,"Masala Dosa"
2454,265,veg,243,"Chole Bhature"
2455,128,non-veg,312,"Butter Chicken"
2456,265,veg,243,"Masala Dosa"
2457,22,non-veg,256,"Butter Chicken"
2458,262,non-veg,231,"Chicken Biryani"
2459,175,non-veg,142,"Butter Chicken"
2460,200,non-veg,119,"Chicken 65"
2461,295,non-veg,171,"Mutton Rogan Josh"
2462,44,non-veg,246,"Chicken Biryani"
2463,288,veg,249,"Chole Bhature"
2464,54,veg,222,"Paneer Tikka"
2465,215,veg,284,"Chole Bhature"
2466,158,non-veg,177,"Mutton Rogan Josh"
2467,230,non-veg,217,"Chicken Biryani"
2468,67,non-veg,158,"Mutton Rogan Josh"
2469,213,veg,296,"Aloo Paratha"
2470,34,veg,183,"Veg Biryani"
2471,219,non-veg,156,"Mutton Rogan Josh"
2472,212,non-veg,319,"Butter Chicken"
2473,208,veg,255,"Masala Dosa"
2474,214,veg,224,"Aloo Paratha"
2475,114,non-veg,280,"Mutton Rogan Josh"
2476,254,non-veg,187,"Chicken 65"
2477,174,veg,158,"Veg Biryani"
2478,226,non-veg,211,"Fish Curry"
2479,98,non-veg,169,"Chicken Biryani"
2480,138,non-veg,146,"Fish Curry"
2481,180,non-veg,196,"Mutton Rogan Josh"
2482,80,veg,247,"Veg Biryani"
2483,171,veg,224,"Veg Biryani"
2484,2,veg,297,"Veg Biryani"
2485,107,veg,137,"Aloo Paratha"
2486,115,veg,252,"Chole Bhature"
2487,131,veg,157,"Masala Dosa"
2488,263,non-veg,170,"Fish Curry"
2489,8,non-veg,296,"Chicken Biryani"
2490,2,non-veg,178,"Chicken 65"
2491,41,veg,256,"Masala Dosa"
2492,17,veg,294,"Veg Biryani"
2493,149,veg,225,"Chole Bhature"
2494,34,non-veg,250,"Fish Curry"
2495,187,non-veg,234,"Mutton Rogan Josh"
2496,109,veg,111,"Aloo Paratha"
2497,254,veg,165,"Chole Bhature"
2498,173,non-veg,198,"Mutton Rogan Josh"
2499,60,veg,152,"Aloo Paratha"
2500,15,non-veg,234,"Mutton Rogan Josh"
2501,209,veg,144,"Chole Bhature"
2502,226,non-veg,144,"Mutton Rogan Josh"
2503,151,non-veg,266,"Fish Curry"
2504,47,veg,185,"Chole Bhature"
2505,199,non-veg,243,"Fish Curry"
2506,186,non-veg,204,"Mutton Rogan Josh"
2507,197,veg,245,"Chole Bhature"
2508,214,veg,184,"Chole Bhature"
2509,269,veg,288,"Chole Bhature"
2510,205,non-veg,198,"Chicken Biryani"
2511,264,non-veg,175,"Fish Curry"
2512,148,veg,186,"Chole Bhature"
2513,99,non-veg,298,"Butter Chicken"
2514,270,non-veg,168,"Fish Curry"
2515,71,non-veg,277,"Chicken Biryani"
2516,231,veg,173,"Masala Dosa"
2517,12,non-veg,144,"Fish Curry"
2518,84,veg,217,"Masala Dosa"
2519,170,non-veg,185,"Chicken 65"
2520,21,non-veg,245,"Butter Chicken"
2521,199,non-veg,283,"Butter Chicken"
2522,30,non-veg,327,"Butter Chicken"
2523,179,non-veg,238,"Chicken 65"
2524,38,non-veg,213,"Chicken Biryani"
2525,146,veg,275,"Masala Dosa"
2526,234,non-veg,254,"Mutton Rogan Josh"
2527,297,veg,225,"Masala Dosa"
2528,139,non-veg,246,"Mutton Rogan Josh"
2529,41,non-veg,224,"Mutton Rogan Josh"
2530,232,veg,181,"Masala Dosa"
2531,172,non-veg,259,"Chicken Biryani"
2532,276,non-veg,161,"Fish Curry"
2533,194,non-veg,244,"Mutton Rogan Josh"
2534,62,veg,273,"Veg Biryani"
2535,139,non-veg,277,"Chicken 65"
2536,5,non-veg,213,"Chicken 65"
2537,290,veg,176,"Chole Bhature"
2538,166,veg,149,"Aloo Paratha"
2539,145,non-veg,230,"Fish Curry"
2540,96,non-veg,192,"Chicken Biryani"
2541,186,non-veg,181,"Fish Curry"
2542,246,non-veg,192,"Chicken Biryani"
2543,130,non-veg,291,"Butter Chicken"
2544,142,veg,163,"Veg Biryani"
2545,126,veg,149,"Chole Bhature"
2546,123,non-veg,128,"Chicken 65"
2547,117,non-veg,195,"Mutton Rogan Josh"
2548,10,non-veg,285,"Chicken 65"
2549,236,veg,152,"Veg Biryani"
2550,55,veg,238,"Aloo Paratha"
2551,89,non-veg,279,"Mutton Rogan Josh"
2552,156,non-veg,233,"Butter Chicken"
2553,247,veg,197,"Aloo Paratha"
2554,209,non-veg,299,"Mutton Rogan Josh"
2555,36,non-veg,258,"Butter Chicken"
2556,288,non-veg,231,"Butter Chicken"
2557,124,veg,222,"Masala Dosa"
2558,67,non-veg,273,"Chicken 65"
2559,156,veg,235,"Aloo Paratha"
2560,204,non-veg,296,"Fish Curry"
2561,232,veg,228,"Chole Bhature"
2562,153,non-veg,269,"Butter Chicken"
2563,289,non-veg,146,"Fish Curry"
2564,56,non-veg,133,"Mutton Rogan Josh"
2565,277,veg,234,"Paneer Tikka"
2566,272,veg,346,"Chole Bhature"
2567,84,veg,242,"Paneer Tikka"
2568,10,non-veg,307,"Butter Chicken"
2569,165,veg,271,"Chole Bhature"
2570,205,non-veg,163,"Chicken 65"
2571,20,veg,176,"Aloo Paratha"
2572,97,veg,193,"Chole Bhature"
2573,8,non-veg,298,"Chicken Biryani"
2574,234,non-veg,256,"Chicken 65"
2575,75,non-veg,272,"Mutton Rogan Josh"
2576,48,veg,207,"Veg Biryani"
2577,124,veg,290,"Masala Dosa"
2578,224,non-veg,125,"Butter Chicken"
2579,283,non-veg,283,"Fish Curry"
2580,230,non-veg,216,"Mutton Rogan Josh"
2581,90,non-veg,299,"Chicken Biryani"
2582,145,veg,146,"Paneer Tikka"
2583,274,non-veg,305,"Chicken Biryani"
2584,126,veg,182,"Veg Biryani"
2585,109,non-veg,239,"Mutton Rogan Josh"
2586,145,non-veg,131,"Chicken Biryani"
2587,113,non-veg,202,"Mutton Rogan Josh"
2588,224,non-veg,199,"Fish Curry"
2589,39,veg,243,"Aloo Paratha"
2590,154,veg,213,"Chole Bhature"
2591,135,veg,290,"Chole Bhature"
2592,65,non-veg,293,"Chicken Biryani"
2593,44,veg,252,"Aloo Paratha"
2594,171,veg,259,"Masala Dosa"
2595,23,non-veg,201,"Fish Curry"
2596,258,non-veg,182,"Chicken Biryani"
2597,134,veg,265,"Chole Bhature"
2598,138,non-veg,142,"Fish Curry"
2599,31,non-veg,212,"Chicken 65"
2600,56,veg,289,"Aloo Paratha"
2601,233,veg,203,"Veg Biryani"
2602,123,veg,195,"Masala Dosa"
2603,274,non-veg,197,"Mutton Rogan Josh"
2604,129,non-veg,174,"Butter Chicken"
2605,165,non-veg,149,"Chicken Biryani"
2606,108,veg,157,"Aloo Paratha"
2607,242,non-veg,188,"Butter Chicken"
2608,97,veg,199,"Paneer Tikka"
2609,108,veg,219,"Aloo Paratha"
2610,73,veg,280,"Chole Bhature"
2611,189,non-veg,241,"Mutton Rogan Josh"
2612,259,non-veg,258,"Chicken 65"
2613,197,non-veg,225,"Mutton Rogan Josh"
2614,118,veg,248,"Aloo Paratha"
2615,107,veg,263,"Paneer Tikka"
2616,41,non-veg,282,"Mutton Rogan Josh"
2617,272,veg,223,"Aloo Paratha"
2618,290,non-veg,253,"Mutton Rogan Josh"
2619,125,non-veg,128,"Chicken 65"
2620,37,non-veg,254,"Fish Curry"
2621,207,veg,270,"Veg Biryani"
2622,175,non-veg,266,"Butter Chicken"
2623,194,non-veg,267,"Chicken Biryani"
2624,81,non-veg,349,"Chicken Biryani"
2625,229,non-veg,241,"Chicken 65"
2626,28,veg,228,"Masala Dosa"
2627,175,veg,234,"Paneer Tikka"
2628,300,veg,189,"Veg Biryani"
2629,298,veg,271,"Veg Biryani"
2630,273,non-veg,211,"Mutton Rogan Josh"
2631,86,veg,203,"Masala Dosa"
2632,138,veg,155,"Veg Biryani"
